station,meas_wse
3338.07,347.267
3337.07,347.267
3336.069,347.172
3335.069,347.167
3334.069,347.192
3333.069,347.167
3332.069,347.167
3331.068,347.177
3330.068,347.267
3329.068,347.267
3328.068,347.237
3327.068,347.267
3326.067,347.217
3325.067,347.167
3324.067,347.167
3323.067,347.167
3322.067,347.177
3321.066,347.167
3320.066,347.167
3319.066,347.237
3318.066,347.167
3317.066,347.267
3316.065,347.267
3315.065,347.267
3314.065,347.247
3313.065,347.242
3312.065,347.267
3311.064,347.267
3310.064,347.267
3309.064,347.167
3308.064,347.247
3307.064,347.267
3306.063,347.257
3305.063,347.197
3304.063,347.182
3303.063,347.207
3302.063,347.267
3301.062,347.197
3300.062,347.237
3299.062,347.207
3298.062,347.217
3297.062,347.267
3296.061,347.267
3295.061,347.247
3294.061,347.267
3293.061,347.167
3292.061,347.207
3291.06,347.267
3290.06,347.267
3289.06,347.267
3288.06,347.267
3287.06,347.267
3286.059,347.267
3285.059,347.267
3284.059,347.267
3283.059,347.217
3282.059,347.267
3281.058,347.267
3280.058,347.267
3279.058,347.227
3278.058,347.267
3277.058,347.267
3276.057,347.267
3275.057,347.267
3274.057,347.267
3273.057,347.267
3272.057,347.267
3271.056,347.242
3270.056,347.237
3269.056,347.267
3268.056,347.267
3267.056,347.267
3266.055,347.267
3265.055,347.267
3264.055,347.267
3263.055,347.267
3262.055,347.267
3261.054,347.267
3260.054,347.267
3259.054,347.197
3258.054,347.267
3257.054,347.267
3256.053,347.267
3255.053,347.267
3254.053,347.207
3253.053,347.237
3252.053,347.267
3251.052,347.267
3250.052,347.257
3249.052,347.242
3248.052,347.267
3247.052,347.267
3246.051,347.267
3245.051,347.267
3244.051,347.222
3243.051,347.267
3242.051,347.267
3241.05,347.267
3240.05,347.267
3239.05,347.267
3238.05,347.247
3237.05,347.267
3236.049,347.257
3235.049,347.267
3234.049,347.177
3233.049,347.267
3232.049,347.232
3231.048,347.247
3230.048,347.227
3229.048,347.267
3228.048,347.217
3227.048,347.267
3226.047,347.207
3225.047,347.227
3224.047,347.267
3223.047,347.267
3222.047,347.207
3221.046,347.267
3220.046,347.267
3219.046,347.267
3218.046,347.267
3217.046,347.267
3216.045,347.227
3215.045,347.267
3214.045,347.167
3213.045,347.192
3212.045,347.167
3211.044,347.177
3210.044,347.267
3209.044,347.267
3208.044,347.267
3207.044,347.267
3206.043,347.267
3205.043,347.187
3204.043,347.262
3203.043,347.237
3202.043,347.227
3201.042,347.267
3200.042,347.167
3199.042,347.197
3198.042,347.217
3197.042,347.167
3196.041,347.217
3195.041,347.187
3194.041,347.237
3193.041,347.267
3192.041,347.267
3191.04,347.267
3190.04,347.267
3189.04,347.267
3188.04,347.267
3187.04,347.267
3186.039,347.267
3185.039,347.267
3184.039,347.252
3183.039,347.267
3182.039,347.267
3181.038,347.202
3180.038,347.237
3179.038,347.267
3178.038,347.267
3177.038,347.267
3176.037,347.267
3175.037,347.222
3174.037,347.207
3173.037,347.237
3172.037,347.207
3171.036,347.217
3170.036,347.267
3169.036,347.167
3168.036,347.167
3167.036,347.167
3166.035,347.177
3165.035,347.177
3164.035,347.177
3163.035,347.197
3162.035,347.167
3161.034,347.167
3160.034,347.167
3159.034,347.257
3158.034,347.177
3157.034,347.197
3156.033,347.167
3155.033,347.207
3154.033,347.267
3153.033,347.267
3152.033,347.267
3151.032,347.167
3150.032,347.167
3149.032,347.167
3148.032,347.227
3147.032,347.257
3146.031,347.217
3145.031,347.207
3144.031,347.232
3143.031,347.167
3142.031,347.167
3141.03,347.167
3140.03,347.217
3139.03,347.267
3138.03,347.267
3137.029,347.267
3136.029,347.267
3135.029,347.267
3134.029,347.267
3133.029,347.267
3132.028,347.242
3131.028,347.267
3130.028,347.247
3129.028,347.267
3128.028,347.222
3127.027,347.222
3126.027,347.222
3125.027,347.267
3124.027,347.197
3123.027,347.192
3122.026,347.207
3121.026,347.197
3120.026,347.267
3119.026,347.267
3118.026,347.227
3117.025,347.237
3116.025,347.167
3115.025,347.212
3114.025,347.167
3113.025,347.197
3112.024,347.267
3111.024,347.197
3110.024,347.257
3109.024,347.267
3108.024,347.172
3107.023,347.167
3106.023,347.227
3105.023,347.267
3104.023,347.267
3103.023,347.177
3102.022,347.267
3101.022,347.267
3100.022,347.167
3099.022,347.167
3098.022,347.197
3097.021,347.242
3096.021,347.227
3095.021,347.167
3094.021,347.242
3093.021,347.237
3092.02,347.197
3091.02,347.212
3090.02,347.167
3089.02,347.166
3088.02,347.166
3087.019,347.166
3086.019,347.166
3085.019,347.166
3084.019,347.176
3083.019,347.166
3082.018,347.166
3081.018,347.166
3080.018,347.226
3079.018,347.166
3078.018,347.166
3077.017,347.166
3076.017,347.166
3075.017,347.166
3074.017,347.176
3073.017,347.166
3072.016,347.166
3071.016,347.166
3070.016,347.166
3069.016,347.181
3068.016,347.166
3067.015,347.166
3066.015,347.166
3065.015,347.176
3064.015,347.196
3063.015,347.196
3062.014,347.176
3061.014,347.166
3060.014,347.166
3059.014,347.216
3058.014,347.261
3057.013,347.266
3056.013,347.246
3055.013,347.266
3054.013,347.211
3053.013,347.191
3052.012,347.266
3051.012,347.266
3050.012,347.166
3049.012,347.166
3048.012,347.166
3047.011,347.166
3046.011,347.166
3045.011,347.216
3044.011,347.226
3043.011,347.216
3042.01,347.216
3041.01,347.251
3040.01,347.166
3039.01,347.266
3038.01,347.266
3037.009,347.266
3036.009,347.246
3035.009,347.166
3034.009,347.166
3033.009,347.206
3032.008,347.266
3031.008,347.266
3030.008,347.266
3029.008,347.246
3028.008,347.166
3027.007,347.166
3026.007,347.166
3025.007,347.171
3024.007,347.166
3023.007,347.166
3022.006,347.166
3021.006,347.166
3020.006,347.166
3019.006,347.236
3018.006,347.166
3017.005,347.166
3016.005,347.166
3015.005,347.166
3014.005,347.166
3013.005,347.166
3012.004,347.166
3011.004,347.166
3010.004,347.166
3009.004,347.166
3008.004,347.166
3007.003,347.166
3006.003,347.166
3005.003,347.166
3004.003,347.166
3003.003,347.166
3002.002,347.166
3001.002,347.166
3000.002,347.166
2999.002,347.166
2998.002,347.166
2997.001,347.166
2996.001,347.166
2995.001,347.076
2994.001,347.166
2993.001,347.166
2992.0,347.166
2991.0,347.166
2990.0,347.166
2989.0,347.166
2988.0,347.166
2986.999,347.166
2985.999,347.166
2984.999,347.166
2983.999,347.166
2982.999,347.166
2981.998,347.166
2980.998,347.166
2979.998,347.166
2978.998,347.166
2977.998,347.166
2976.997,347.166
2975.997,347.166
2974.997,347.166
2973.997,347.166
2972.997,347.166
2971.996,347.166
2970.996,347.166
2969.996,347.166
2968.996,347.191
2967.996,347.166
2966.995,347.166
2965.995,347.166
2964.995,347.166
2963.995,347.166
2962.995,347.166
2961.994,347.166
2960.994,347.166
2959.994,347.166
2958.994,347.166
2957.994,347.166
2956.993,347.166
2955.993,347.166
2954.993,347.166
2953.993,347.141
2952.993,347.166
2951.992,347.166
2950.992,347.166
2949.992,347.166
2948.992,347.166
2947.992,347.166
2946.991,347.166
2945.991,347.166
2944.991,347.166
2943.991,347.166
2942.991,347.166
2941.99,347.166
2940.99,347.166
2939.99,347.166
2938.99,347.166
2937.99,347.166
2936.989,347.166
2935.989,347.166
2934.989,347.166
2933.989,347.066
2932.989,347.166
2931.988,347.166
2930.988,347.166
2929.988,347.206
2928.988,347.216
2927.988,347.166
2926.987,347.166
2925.987,347.166
2924.987,347.166
2923.987,347.166
2922.987,347.166
2921.986,347.166
2920.986,347.166
2919.986,347.166
2918.986,347.166
2917.986,347.166
2916.985,347.171
2915.985,347.166
2914.985,347.166
2913.985,347.166
2912.985,347.166
2911.984,347.166
2910.984,347.166
2909.984,347.166
2908.984,347.166
2907.984,347.166
2906.983,347.166
2905.983,347.166
2904.983,347.166
2903.983,347.166
2902.983,347.166
2901.982,347.166
2900.982,347.166
2899.982,347.166
2898.982,347.166
2897.982,347.166
2896.981,347.166
2895.981,347.166
2894.981,347.166
2893.981,347.166
2892.981,347.166
2891.98,347.166
2890.98,347.166
2889.98,347.166
2888.98,347.165
2887.98,347.165
2886.979,347.165
2885.979,347.165
2884.979,347.165
2883.979,347.165
2882.979,347.165
2881.978,347.165
2880.978,347.165
2879.978,347.165
2878.978,347.165
2877.978,347.165
2876.977,347.165
2875.977,347.165
2874.977,347.165
2873.977,347.165
2872.977,347.165
2871.976,347.165
2870.976,347.165
2869.976,347.165
2868.976,347.165
2867.976,347.165
2866.975,347.165
2865.975,347.165
2864.975,347.165
2863.975,347.165
2862.975,347.165
2861.974,347.165
2860.974,347.165
2859.974,347.165
2858.974,347.165
2857.974,347.165
2856.973,347.165
2855.973,347.165
2854.973,347.165
2853.973,347.165
2852.973,347.165
2851.972,347.165
2850.972,347.165
2849.972,347.165
2848.972,347.165
2847.972,347.165
2846.971,347.165
2845.971,347.165
2844.971,347.165
2843.971,347.165
2842.971,347.165
2841.97,347.165
2840.97,347.165
2839.97,347.165
2838.97,347.165
2837.97,347.165
2836.969,347.165
2835.969,347.165
2834.969,347.165
2833.969,347.165
2832.969,347.165
2831.968,347.165
2830.968,347.165
2829.968,347.165
2828.968,347.165
2827.968,347.165
2826.967,347.165
2825.967,347.155
2824.967,347.165
2823.967,347.165
2822.967,347.165
2821.966,347.165
2820.966,347.165
2819.966,347.165
2818.966,347.165
2817.966,347.135
2816.965,347.115
2815.965,347.165
2814.965,347.165
2813.965,347.165
2812.965,347.165
2811.964,347.165
2810.964,347.125
2809.964,347.165
2808.964,347.165
2807.964,347.165
2806.963,347.135
2805.963,347.165
2804.963,347.165
2803.963,347.165
2802.963,347.165
2801.962,347.165
2800.962,347.13
2799.962,347.165
2798.962,347.165
2797.962,347.165
2796.961,347.165
2795.961,347.165
2794.961,347.165
2793.961,347.165
2792.961,347.14
2791.96,347.165
2790.96,347.135
2789.96,347.165
2788.96,347.165
2787.96,347.165
2786.959,347.165
2785.959,347.165
2784.959,347.165
2783.959,347.165
2782.959,347.165
2781.958,347.165
2780.958,347.165
2779.958,347.115
2778.958,347.165
2777.958,347.165
2776.957,347.165
2775.957,347.165
2774.957,347.165
2773.957,347.165
2772.957,347.165
2771.956,347.165
2770.956,347.165
2769.956,347.165
2768.956,347.165
2767.956,347.165
2766.955,347.065
2765.955,347.095
2764.955,347.08
2763.955,347.095
2762.955,347.065
2761.954,347.165
2760.954,347.165
2759.954,347.165
2758.954,347.165
2757.954,347.165
2756.953,347.165
2755.953,347.165
2754.953,347.165
2753.953,347.165
2752.953,347.175
2751.952,347.165
2750.952,347.165
2749.952,347.165
2748.952,347.16
2747.952,347.165
2746.951,347.165
2745.951,347.165
2744.951,347.165
2743.951,347.155
2742.951,347.07
2741.95,347.065
2740.95,347.095
2739.95,347.165
2738.95,347.16
2737.95,347.165
2736.949,347.16
2735.949,347.165
2734.949,347.075
2733.949,347.115
2732.949,347.065
2731.948,347.15
2730.948,347.165
2729.948,347.165
2728.948,347.105
2727.948,347.165
2726.947,347.165
2725.947,347.15
2724.947,347.165
2723.947,347.155
2722.947,347.13
2721.946,347.09
2720.946,347.165
2719.946,347.165
2718.946,347.165
2717.946,347.09
2716.945,347.115
2715.945,347.165
2714.945,347.165
2713.945,347.165
2712.945,347.165
2711.944,347.165
2710.944,347.165
2709.944,347.12
2708.944,347.165
2707.944,347.09
2706.943,347.065
2705.943,347.155
2704.943,347.16
2703.943,347.095
2702.943,347.08
2701.942,347.165
2700.942,347.145
2699.942,347.105
2698.942,347.165
2697.942,347.165
2696.941,347.16
2695.941,347.165
2694.941,347.165
2693.941,347.145
2692.941,347.075
2691.94,347.065
2690.94,347.085
2689.94,347.16
2688.94,347.115
2687.94,347.115
2686.939,347.145
2685.939,347.139
2684.939,347.134
2683.939,347.164
2682.939,347.164
2681.938,347.164
2680.938,347.074
2679.938,347.154
2678.938,347.124
2677.938,347.164
2676.937,347.164
2675.937,347.164
2674.937,347.139
2673.937,347.084
2672.937,347.164
2671.936,347.109
2670.936,347.154
2669.936,347.064
2668.936,347.164
2667.936,347.164
2666.935,347.154
2665.935,347.074
2664.935,347.064
2663.935,347.164
2662.935,347.164
2661.934,347.154
2660.934,347.164
2659.934,347.164
2658.934,347.164
2657.934,347.164
2656.933,347.164
2655.933,347.164
2654.933,347.134
2653.933,347.104
2652.933,347.064
2651.932,347.124
2650.932,347.114
2649.932,347.064
2648.932,347.064
2647.932,347.069
2646.931,347.064
2645.931,347.064
2644.931,347.094
2643.931,347.109
2642.931,347.064
2641.93,347.064
2640.93,347.064
2639.93,347.064
2638.93,347.064
2637.93,347.064
2636.929,347.064
2635.929,347.064
2634.929,347.069
2633.929,347.064
2632.929,347.064
2631.928,347.134
2630.928,347.064
2629.928,347.064
2628.928,347.084
2627.928,347.164
2626.927,347.164
2625.927,347.164
2624.927,347.064
2623.927,347.064
2622.927,347.064
2621.926,347.064
2620.926,347.104
2619.926,347.064
2618.926,347.089
2617.926,347.134
2616.925,347.134
2615.925,347.064
2614.925,347.164
2613.925,347.134
2612.925,347.104
2611.924,347.064
2610.924,347.064
2609.924,347.064
2608.924,347.094
2607.924,347.064
2606.923,347.064
2605.923,347.064
2604.923,347.064
2603.923,347.064
2602.923,347.064
2601.922,347.164
2600.922,347.114
2599.922,347.064
2598.922,347.064
2597.922,347.064
2596.921,347.064
2595.921,347.064
2594.921,347.064
2593.921,347.064
2592.921,347.064
2591.92,347.064
2590.92,347.064
2589.92,347.064
2588.92,347.064
2587.92,347.064
2586.919,347.064
2585.919,347.064
2584.919,347.064
2583.919,347.064
2582.919,347.064
2581.918,347.064
2580.918,347.064
2579.918,347.064
2578.918,347.064
2577.918,347.064
2576.917,347.064
2575.917,347.064
2574.917,347.064
2573.917,347.064
2572.917,347.064
2571.916,347.064
2570.916,347.064
2569.916,347.064
2568.916,347.064
2567.916,347.064
2566.915,347.064
2565.915,347.064
2564.915,347.064
2563.915,347.064
2562.915,347.064
2561.914,347.054
2560.914,347.064
2559.914,347.064
2558.914,347.064
2557.914,347.064
2556.913,347.064
2555.913,347.064
2554.913,347.064
2553.913,347.064
2552.913,347.064
2551.912,347.064
2550.912,347.064
2549.912,347.064
2548.912,347.064
2547.912,347.064
2546.911,347.064
2545.911,347.064
2544.911,347.064
2543.911,347.064
2542.911,347.064
2541.91,347.064
2540.91,347.064
2539.91,347.064
2538.91,347.064
2537.91,347.064
2536.909,347.064
2535.909,347.104
2534.909,347.129
2533.909,347.064
2532.909,347.064
2531.908,347.064
2530.908,347.064
2529.908,347.164
2528.908,347.064
2527.908,347.064
2526.907,347.064
2525.907,347.144
2524.907,347.064
2523.907,347.144
2522.907,347.064
2521.906,347.144
2520.906,347.064
2519.906,347.064
2518.906,347.064
2517.906,347.064
2516.905,347.064
2515.905,347.064
2514.905,347.064
2513.905,347.064
2512.905,347.064
2511.904,347.064
2510.904,347.064
2509.904,347.064
2508.904,347.064
2507.904,347.064
2506.903,347.064
2505.903,347.064
2504.903,347.064
2503.903,347.064
2502.903,347.064
2501.902,347.064
2500.902,347.064
2499.902,347.064
2498.902,347.064
2497.902,347.064
2496.901,347.064
2495.901,347.064
2494.901,347.064
2493.901,347.064
2492.901,347.064
2491.9,347.064
2490.9,347.064
2489.9,347.064
2488.9,347.064
2487.9,347.064
2486.899,347.064
2485.899,347.064
2484.899,347.064
2483.899,347.064
2482.899,347.064
2481.898,347.064
2480.898,347.064
2479.898,347.064
2478.898,347.064
2477.898,347.064
2476.897,347.063
2475.897,347.113
2474.897,347.163
2473.897,347.063
2472.897,347.063
2471.896,347.163
2470.896,347.063
2469.896,347.163
2468.896,347.103
2467.896,347.108
2466.895,347.163
2465.895,347.123
2464.895,347.163
2463.895,347.163
2462.895,347.163
2461.894,347.163
2460.894,347.163
2459.894,347.163
2458.894,347.163
2457.894,347.163
2456.893,347.133
2455.893,347.163
2454.893,347.063
2453.893,347.063
2452.893,347.063
2451.892,347.063
2450.892,347.063
2449.892,347.063
2448.892,347.063
2447.892,347.063
2446.891,347.063
2445.891,347.063
2444.891,347.063
2443.891,347.063
2442.891,347.063
2441.89,347.063
2440.89,347.063
2439.89,347.063
2438.89,347.133
2437.89,347.063
2436.889,347.063
2435.889,347.063
2434.889,347.063
2433.889,347.103
2432.889,347.103
2431.888,347.063
2430.888,347.063
2429.888,347.063
2428.888,347.093
2427.888,347.063
2426.887,347.063
2425.887,347.063
2424.887,347.063
2423.887,347.063
2422.887,347.063
2421.886,347.063
2420.886,347.063
2419.886,347.063
2418.886,347.063
2417.886,347.063
2416.885,347.063
2415.885,347.063
2414.885,347.063
2413.885,347.063
2412.885,347.063
2411.884,347.063
2410.884,347.063
2409.884,347.063
2408.884,347.063
2407.884,347.063
2406.883,347.063
2405.883,347.063
2404.883,347.063
2403.883,347.063
2402.883,347.063
2401.882,347.063
2400.882,347.063
2399.882,347.063
2398.882,347.063
2397.882,347.063
2396.881,347.063
2395.881,347.063
2394.881,347.063
2393.881,347.063
2392.881,347.063
2391.88,347.063
2390.88,347.063
2389.88,347.063
2388.88,347.063
2387.88,347.063
2386.879,347.063
2385.879,347.063
2384.879,347.063
2383.879,347.063
2382.879,347.063
2381.878,347.063
2380.878,347.063
2379.878,347.063
2378.878,347.073
2377.878,347.063
2376.877,347.063
2375.877,347.063
2374.877,347.063
2373.877,347.063
2372.877,347.063
2371.876,347.063
2370.876,347.063
2369.876,347.063
2368.876,347.063
2367.876,347.063
2366.875,347.063
2365.875,347.063
2364.875,347.063
2363.875,347.063
2362.875,347.063
2361.874,347.063
2360.874,347.063
2359.874,347.063
2358.874,347.063
2357.874,347.063
2356.873,347.063
2355.873,347.063
2354.873,347.088
2353.873,347.063
2352.873,347.053
2351.872,347.063
2350.872,347.063
2349.872,347.038
2348.872,347.063
2347.872,347.063
2346.871,347.063
2345.871,347.128
2344.871,347.063
2343.871,347.063
2342.871,347.063
2341.87,347.063
2340.87,347.063
2339.87,347.063
2338.87,347.063
2337.87,347.063
2336.869,347.063
2335.869,347.063
2334.869,347.063
2333.869,347.063
2332.869,347.063
2331.868,347.063
2330.868,347.063
2329.868,347.063
2328.868,347.063
2327.868,347.063
2326.867,347.062
2325.867,347.062
2324.867,347.162
2323.867,347.062
2322.867,347.062
2321.866,347.062
2320.866,347.062
2319.866,347.062
2318.866,347.062
2317.866,347.062
2316.865,347.062
2315.865,347.062
2314.865,347.062
2313.865,347.062
2312.865,347.062
2311.864,347.062
2310.864,347.062
2309.864,347.062
2308.864,347.062
2307.864,347.062
2306.863,347.062
2305.863,347.062
2304.863,347.032
2303.863,347.062
2302.863,347.062
2301.862,347.062
2300.862,347.062
2299.862,347.062
2298.862,347.062
2297.862,347.062
2296.861,347.062
2295.861,347.062
2294.861,347.062
2293.861,347.062
2292.861,347.062
2291.86,347.062
2290.86,347.062
2289.86,347.062
2288.86,347.062
2287.86,347.062
2286.859,347.062
2285.859,347.062
2284.859,347.062
2283.859,347.062
2282.859,347.062
2281.858,347.062
2280.858,347.062
2279.858,347.062
2278.858,347.062
2277.858,347.082
2276.857,347.062
2275.857,347.062
2274.857,347.062
2273.857,347.062
2272.857,347.062
2271.856,347.062
2270.856,347.062
2269.856,347.062
2268.856,347.082
2267.856,347.132
2266.855,347.072
2265.855,347.062
2264.855,347.062
2263.855,347.062
2262.855,347.062
2261.854,347.062
2260.854,347.062
2259.854,347.062
2258.854,347.062
2257.854,347.062
2256.853,347.062
2255.853,347.062
2254.853,347.062
2253.853,347.062
2252.853,347.107
2251.852,347.212
2250.852,347.062
2249.852,347.062
2248.852,347.062
2247.852,347.082
2246.851,347.132
2245.851,347.082
2244.851,347.062
2243.851,347.162
2242.851,347.062
2241.85,347.062
2240.85,347.062
2239.85,347.062
2238.85,347.062
2237.85,347.062
2236.849,347.062
2235.849,347.062
2234.849,347.062
2233.849,347.062
2232.849,347.062
2231.848,347.062
2230.848,347.082
2229.848,347.062
2228.848,347.062
2227.848,347.062
2226.847,347.062
2225.847,347.062
2224.847,347.062
2223.847,347.062
2222.847,347.062
2221.846,347.062
2220.846,347.062
2219.846,347.062
2218.846,347.062
2217.846,347.062
2216.845,347.062
2215.845,347.062
2214.845,347.062
2213.845,347.062
2212.845,347.062
2211.844,347.062
2210.844,347.062
2209.844,347.062
2208.844,347.062
2207.844,347.062
2206.843,347.062
2205.843,347.062
2204.843,347.062
2203.843,347.062
2202.843,347.062
2201.842,347.062
2200.842,347.062
2199.842,347.062
2198.842,347.062
2197.842,347.062
2196.841,347.062
2195.841,347.062
2194.841,347.062
2193.841,347.062
2192.841,347.062
2191.84,347.062
2190.84,347.062
2189.84,347.062
2188.84,347.062
2187.84,347.062
2186.839,347.062
2185.839,347.062
2184.839,347.062
2183.839,347.062
2182.839,347.062
2181.838,347.062
2180.838,347.062
2179.838,347.062
2178.838,347.062
2177.838,347.062
2176.837,347.062
2175.837,347.062
2174.837,347.062
2173.837,347.062
2172.837,347.062
2171.836,347.062
2170.836,347.062
2169.836,347.062
2168.836,347.062
2167.836,347.062
2166.835,347.062
2165.835,347.062
2164.835,347.062
2163.835,347.062
2162.835,347.062
2161.834,347.062
2160.834,347.062
2159.834,347.062
2158.834,347.062
2157.834,347.062
2156.833,347.062
2155.833,347.062
2154.833,347.062
2153.833,347.062
2152.833,347.062
2151.832,347.062
2150.832,347.062
2149.832,347.062
2148.832,347.062
2147.832,347.062
2146.831,347.062
2145.831,347.062
2144.831,347.062
2143.831,347.062
2142.831,347.062
2141.83,347.062
2140.83,347.062
2139.83,347.062
2138.83,347.062
2137.83,347.062
2136.829,347.062
2135.829,347.062
2134.829,347.062
2133.829,347.062
2132.829,347.062
2131.828,347.062
2130.828,347.062
2129.828,347.062
2128.828,347.062
2127.828,347.062
2126.827,347.062
2125.827,347.062
2124.827,347.062
2123.827,347.062
2122.827,347.062
2121.826,347.062
2120.826,347.062
2119.826,347.062
2118.826,347.062
2117.826,347.062
2116.825,347.062
2115.825,347.062
2114.825,347.062
2113.825,347.062
2112.825,347.062
2111.824,347.062
2110.824,347.062
2109.824,347.062
2108.824,347.062
2107.824,347.062
2106.823,347.062
2105.823,347.062
2104.823,347.062
2103.823,347.062
2102.822,347.062
2101.822,347.062
2100.822,347.062
2099.822,347.062
2098.822,347.062
2097.821,347.062
2096.821,347.062
2095.821,347.062
2094.821,347.062
2093.821,347.062
2092.82,347.062
2091.82,347.062
2090.82,347.062
2089.82,347.062
2088.82,347.062
2087.819,347.062
2086.819,347.062
2085.819,347.062
2084.819,347.062
2083.819,347.062
2082.818,347.062
2081.818,347.062
2080.818,347.062
2079.818,347.062
2078.818,347.062
2077.817,347.062
2076.817,347.062
2075.817,347.062
2074.817,347.062
2073.817,347.062
2072.816,347.062
2071.816,347.062
2070.816,347.062
2069.816,347.062
2068.816,347.062
2067.815,347.062
2066.815,347.062
2065.815,347.062
2064.815,347.062
2063.815,347.062
2062.814,347.062
2061.814,347.062
2060.814,347.062
2059.814,347.062
2058.814,347.062
2057.813,347.062
2056.813,347.062
2055.813,347.062
2054.813,347.062
2053.813,347.062
2052.812,347.062
2051.812,347.062
2050.812,347.062
2049.812,347.062
2048.812,347.062
2047.811,347.062
2046.811,347.062
2045.811,347.062
2044.811,347.062
2043.811,347.062
2042.81,347.062
2041.81,347.062
2040.81,347.062
2039.81,347.062
2038.81,347.062
2037.809,347.062
2036.809,347.062
2035.809,347.062
2034.809,347.061
2033.809,347.061
2032.808,347.061
2031.808,347.061
2030.808,347.061
2029.808,347.061
2028.808,347.061
2027.807,347.061
2026.807,347.061
2025.807,347.061
2024.807,347.061
2023.807,347.061
2022.806,347.061
2021.806,347.061
2020.806,347.061
2019.806,347.061
2018.806,347.061
2017.805,347.061
2016.805,347.061
2015.805,347.061
2014.805,347.061
2013.805,347.061
2012.804,347.061
2011.804,347.061
2010.804,347.061
2009.804,347.061
2008.804,347.061
2007.803,347.061
2006.803,347.061
2005.803,347.061
2004.803,347.061
2003.803,347.061
2002.802,347.061
2001.802,347.061
1997.801,347.061
1996.801,347.061
1995.801,347.061
1994.801,347.061
1993.801,347.061
1992.8,347.061
1991.8,347.061
1990.8,347.061
1989.8,347.061
1988.8,347.061
1987.799,347.031
1986.799,347.026
1985.799,347.061
1984.799,347.061
1983.799,347.061
1982.798,347.061
1981.798,347.061
1980.798,347.061
1979.798,347.046
1978.798,347.061
1977.797,347.061
1976.797,347.061
1975.797,347.061
1974.797,347.061
1973.797,347.061
1972.796,347.061
1971.796,347.061
1970.796,347.061
1969.796,347.061
1968.796,347.061
1967.795,347.061
1966.795,347.061
1965.795,347.061
1964.795,347.061
1963.795,347.061
1962.794,347.061
1961.794,347.061
1960.794,347.061
1959.794,347.061
1958.794,347.061
1957.793,347.061
1956.793,347.061
1955.793,347.061
1954.793,347.061
1953.793,347.061
1952.792,347.061
1951.792,347.061
1950.792,347.061
1949.792,347.061
1948.792,347.061
1947.791,347.061
1946.791,347.061
1945.791,347.061
1944.791,347.061
1943.791,347.041
1942.79,347.061
1941.79,347.061
1940.79,347.061
1939.79,347.036
1938.79,347.061
1937.789,347.061
1936.789,347.061
1935.789,347.061
1934.789,347.059
1933.789,347.059
1932.788,347.059
1931.788,347.059
1930.788,347.059
1929.788,347.059
1928.788,347.059
1927.787,347.059
1926.787,347.034
1925.787,347.059
1924.787,347.059
1923.787,347.059
1922.786,347.059
1921.786,347.059
1920.786,347.059
1919.786,346.999
1918.786,346.959
1917.785,347.059
1916.785,347.059
1915.785,347.024
1914.785,347.059
1913.785,347.059
1912.784,346.989
1911.784,347.059
1910.784,347.059
1909.784,347.059
1908.784,347.019
1907.783,346.989
1906.783,347.059
1905.783,347.059
1904.783,347.059
1903.783,346.959
1902.782,347.009
1901.782,347.059
1900.782,347.039
1899.782,347.059
1898.782,347.059
1897.781,347.034
1896.781,347.059
1895.781,347.059
1894.781,347.059
1893.781,347.059
1892.78,347.059
1891.78,347.059
1890.78,346.959
1889.78,346.959
1888.78,347.029
1887.779,347.059
1886.779,347.049
1885.779,347.059
1884.779,347.059
1883.779,347.059
1882.778,347.059
1881.778,347.059
1880.778,347.059
1879.778,347.059
1878.778,347.059
1877.777,347.059
1876.777,347.059
1875.777,347.059
1874.777,347.059
1873.777,347.059
1872.776,347.059
1871.776,347.059
1870.776,347.059
1869.776,347.059
1868.776,347.059
1867.775,347.059
1866.775,347.059
1865.775,347.059
1864.775,347.059
1863.775,347.059
1862.774,347.059
1861.774,347.059
1860.774,347.059
1859.774,347.059
1858.774,347.059
1857.773,347.059
1856.773,347.059
1855.773,347.059
1854.773,347.059
1853.773,347.059
1852.772,347.059
1851.772,347.059
1850.772,347.059
1849.772,347.059
1848.772,347.059
1847.771,347.059
1846.771,347.019
1845.771,347.059
1844.771,347.059
1843.771,347.059
1842.77,347.059
1841.77,347.054
1840.77,347.059
1839.77,347.059
1838.77,347.059
1837.769,347.059
1836.769,347.059
1835.769,347.059
1834.769,347.059
1833.769,347.039
1832.768,347.059
1831.768,347.059
1830.768,347.059
1829.768,347.059
1828.768,347.059
1827.767,347.059
1826.767,347.059
1825.767,347.059
1824.767,347.059
1823.767,347.059
1822.766,347.059
1821.766,347.059
1820.766,347.059
1819.766,346.974
1818.766,347.059
1817.765,347.059
1816.765,347.059
1815.765,347.059
1814.765,346.959
1813.765,347.059
1812.764,347.058
1811.764,347.058
1810.764,347.058
1809.764,347.058
1808.764,347.058
1807.763,347.058
1806.763,347.058
1805.763,347.058
1804.763,347.048
1803.763,347.058
1802.762,347.058
1801.762,347.058
1800.762,347.038
1799.762,346.958
1798.762,346.993
1797.761,347.048
1796.761,346.968
1795.761,347.003
1794.761,346.958
1793.761,346.998
1792.76,347.058
1791.76,347.058
1790.76,347.058
1789.76,346.988
1788.76,347.058
1787.759,347.058
1786.759,347.058
1785.759,347.058
1784.759,347.058
1783.759,347.058
1782.758,346.993
1781.758,346.988
