station,meas_wse
4648.086,348.643
4647.085,348.643
4646.085,348.643
4645.085,348.643
4644.085,348.643
4643.085,348.543
4642.085,348.643
4641.085,348.643
4640.084,348.643
4639.084,348.543
4638.084,348.643
4637.084,348.593
4636.084,348.643
4635.084,348.643
4634.083,348.643
4633.083,348.643
4632.083,348.643
4631.083,348.643
4630.083,348.643
4629.083,348.643
4628.083,348.643
4627.082,348.643
4626.082,348.643
4625.082,348.643
4624.082,348.593
4623.082,348.643
4622.082,348.643
4621.081,348.643
4620.081,348.643
4619.081,348.643
4618.081,348.643
4617.081,348.643
4616.081,348.643
4615.081,348.643
4614.08,348.643
4613.08,348.643
4612.08,348.643
4611.08,348.643
4610.08,348.643
4609.08,348.643
4608.079,348.643
4607.079,348.643
4606.079,348.643
4510.064,348.147
4509.064,348.047
4508.064,348.047
4507.064,348.047
4506.064,348.047
4505.064,348.047
4504.064,348.047
4503.063,348.047
4502.063,348.047
4501.063,348.047
4500.063,348.047
4499.063,348.047
4498.063,348.047
4497.062,348.047
4496.062,347.947
4495.062,347.947
4494.062,347.947
4493.062,347.947
4492.062,347.947
4491.062,347.947
4490.061,347.947
4489.061,347.947
4488.061,347.947
4487.061,347.947
4486.061,347.947
4485.061,347.947
4484.06,347.947
4483.06,347.947
4482.06,347.947
4481.06,347.947
4480.06,347.947
4479.06,347.947
4478.06,347.947
4477.059,347.947
4476.059,347.947
4475.059,347.947
4474.059,347.947
4473.059,347.947
4472.059,347.947
4471.058,347.947
4470.058,347.947
4469.058,347.947
4468.058,347.947
4467.058,347.947
4466.058,347.947
4465.058,347.947
4464.057,347.947
4463.057,347.947
4462.057,347.947
4461.057,347.947
4460.057,347.947
4459.057,347.947
4458.056,347.947
4457.056,347.947
4456.056,347.947
4455.056,347.947
4454.056,347.947
4453.056,347.947
4452.056,347.947
4451.055,347.947
4450.055,347.837
4449.055,347.947
4448.055,347.947
4447.055,347.947
4446.055,347.947
4445.054,347.837
4444.054,347.947
4443.054,347.892
4442.054,347.837
4441.054,347.947
4440.054,347.947
4439.054,347.837
4438.053,347.837
4437.053,347.837
4436.053,347.837
4435.053,347.837
4434.053,347.837
4433.053,347.837
4432.052,347.837
4431.052,347.837
4430.052,347.947
4429.052,347.837
4428.052,347.837
4427.052,347.837
4426.052,347.837
4425.051,347.837
4424.051,347.837
4423.051,347.837
4422.051,347.837
4421.051,347.837
4420.051,347.837
4419.05,347.837
4418.05,347.837
4417.05,347.837
4416.05,347.837
4415.05,347.837
4414.05,347.837
4413.05,347.837
4412.049,347.837
4411.049,347.837
4410.049,347.787
4409.049,347.737
4408.049,347.737
4407.049,347.837
4406.048,347.837
4405.048,347.737
4404.048,347.737
4403.048,347.787
4402.048,347.787
4401.048,347.837
4400.048,347.837
4399.047,347.737
4398.047,347.787
4397.047,347.737
4396.047,347.737
4395.047,347.737
4394.047,347.737
4393.046,347.737
4392.046,347.737
4391.046,347.737
4390.046,347.737
4389.046,347.737
4388.046,347.737
4387.046,347.787
4386.045,347.787
4385.045,347.737
4384.045,347.737
4383.045,347.737
4382.045,347.737
4381.045,347.787
4380.044,347.737
4379.044,347.737
4378.044,347.737
4377.044,347.737
4376.044,347.737
4375.044,347.737
4374.044,347.737
4373.043,347.737
4372.043,347.737
4371.043,347.837
4370.043,347.737
4369.043,347.737
4368.043,347.737
4367.042,347.737
4366.042,347.737
4365.042,347.637
4364.042,347.737
4363.042,347.737
4362.042,347.737
4361.042,347.737
4360.041,347.737
4359.041,347.637
4358.041,347.737
4357.041,347.737
4356.041,347.637
4355.041,347.637
4354.04,347.637
4353.04,347.637
4352.04,347.637
4351.04,347.637
4350.04,347.637
4349.04,347.637
4348.04,347.637
4347.039,347.637
4346.039,347.637
4345.039,347.637
4344.039,347.637
4343.039,347.587
4342.039,347.637
4341.038,347.537
4340.038,347.637
4339.038,347.637
4338.038,347.587
4337.038,347.637
4336.038,347.537
4335.038,347.537
4334.037,347.537
4333.037,347.537
4332.037,347.537
4331.037,347.537
4330.037,347.537
4329.037,347.537
4328.036,347.537
4327.036,347.537
4326.036,347.537
4325.036,347.537
4324.036,347.537
4323.036,347.537
4322.036,347.537
4321.035,347.537
4320.035,347.537
4319.035,347.537
4318.035,347.537
4317.035,347.537
4316.035,347.537
4315.035,347.537
4314.034,347.537
4313.034,347.537
4312.034,347.537
4311.034,347.437
4310.034,347.437
4309.034,347.537
4308.033,347.437
4307.033,347.437
4306.033,347.437
4305.033,347.437
4304.033,347.437
4303.033,347.437
4302.033,347.437
4301.032,347.437
4300.032,347.437
4299.032,347.437
4298.032,347.437
4297.032,347.437
4296.032,347.437
4295.031,347.437
4294.031,347.387
4293.031,347.437
4292.031,347.437
4291.031,347.437
4290.031,347.437
4289.031,347.437
4288.03,347.437
4287.03,347.437
4286.03,347.437
4285.03,347.437
4284.03,347.437
4283.03,347.437
4282.029,347.437
4281.029,347.437
4280.029,347.437
4279.029,347.387
4278.029,347.337
4277.029,347.387
4276.029,347.337
4275.028,347.337
4274.028,347.337
4273.028,347.337
4272.028,347.437
4271.028,347.337
4270.028,347.437
4269.027,347.337
4268.027,347.387
4267.027,347.437
4266.027,347.387
4265.027,347.337
4264.027,347.338
4263.027,347.338
4262.026,347.338
4261.026,347.438
4260.026,347.338
4259.026,347.338
4258.026,347.338
4257.026,347.338
4256.025,347.338
4255.025,347.338
4254.025,347.338
4253.025,347.438
4252.025,347.338
4251.025,347.338
4250.025,347.338
4249.024,347.338
4248.024,347.338
4247.024,347.388
4246.024,347.338
4245.024,347.338
4244.024,347.438
4243.023,347.438
4242.023,347.388
4241.023,347.338
4240.023,347.338
4239.023,347.388
4238.023,347.338
4237.023,347.338
4236.022,347.338
4235.022,347.238
4234.022,347.338
4233.022,347.338
4232.022,347.338
4231.022,347.338
4230.021,347.338
4229.021,347.338
4228.021,347.338
4227.021,347.438
4226.021,347.438
4225.021,347.388
4224.021,347.338
4223.02,347.338
4222.02,347.338
4221.02,347.338
4220.02,347.338
4219.02,347.338
4218.02,347.338
4217.019,347.338
4216.019,347.338
4215.019,347.338
4214.019,347.338
4213.019,347.338
4212.019,347.238
4211.019,347.238
4210.018,347.338
4209.018,347.288
4208.018,347.338
4207.018,347.338
4206.018,347.338
4205.018,347.338
4204.017,347.438
4203.017,347.538
4202.017,347.338
4201.017,347.338
4200.017,347.338
4199.017,347.338
4198.017,347.438
4197.016,347.338
4196.016,347.438
4195.016,347.438
4194.016,347.438
4193.016,347.338
4192.016,347.438
4191.015,347.438
4190.015,347.438
4189.015,347.488
4188.015,347.238
4187.015,347.338
4186.015,347.338
4185.015,347.338
4184.014,347.338
4183.014,347.338
4182.014,347.338
4181.014,347.338
4180.014,347.338
4179.014,347.338
4178.013,347.338
4177.013,347.238
4176.013,347.488
4175.013,347.338
4174.013,347.238
4173.013,347.338
4172.013,347.238
4171.012,347.238
4170.012,347.338
4169.012,347.338
4168.012,347.438
4167.012,347.338
4166.012,347.438
4165.011,347.608
4164.011,347.336
4163.011,347.336
4162.011,347.427
4161.011,347.336
4160.011,347.397
4159.011,347.382
4158.01,347.336
4157.01,347.336
4156.01,347.336
4155.01,347.328
4154.01,347.293
4153.01,347.243
4152.009,347.238
4151.009,347.338
4150.009,347.238
4149.009,347.237
4148.009,347.238
4147.009,347.238
4146.009,347.238
4145.008,347.238
4144.008,347.238
4143.008,347.238
4142.008,347.238
4141.008,347.238
4140.008,347.238
4139.007,347.238
4138.007,347.237
4137.007,347.238
4136.007,347.237
4135.007,347.237
4134.007,347.236
4133.007,347.237
4132.006,347.236
4131.006,347.237
4130.006,347.237
4129.006,347.236
4128.006,347.236
4127.006,347.237
4126.006,347.236
4125.005,347.236
4124.005,347.238
4123.005,347.237
4122.005,347.237
4121.005,347.237
4120.005,347.238
4119.004,347.237
4118.004,347.237
4117.004,347.237
4116.004,347.237
4115.004,347.238
4114.004,347.237
4113.004,347.237
4112.003,347.237
4111.003,347.237
4110.003,347.237
4109.003,347.237
4108.003,347.237
4107.003,347.237
4106.002,347.237
4105.002,347.237
4104.002,347.238
4103.002,347.237
4102.002,347.237
4101.002,347.237
4100.002,347.238
4099.001,347.237
4098.001,347.238
4097.001,347.237
4096.001,347.238
4095.001,347.238
4094.001,347.238
4093.0,347.239
4092.0,347.237
4091.0,347.139
4090.0,347.139
4089.0,347.139
4088.0,347.139
4087.0,347.139
4085.999,347.237
4084.999,347.237
4083.999,347.188
4082.999,347.139
4081.999,347.139
4080.999,347.139
4079.998,347.138
4078.998,347.138
4077.998,347.138
4076.998,347.138
4075.998,347.138
4074.998,347.138
4073.998,347.139
4072.997,347.137
4071.997,347.139
4070.997,347.137
4069.997,347.138
4068.997,347.137
4067.997,347.138
4066.996,347.137
4065.996,347.139
4064.996,347.139
4063.996,347.138
4062.996,347.139
4061.996,347.139
4060.996,347.137
4059.995,347.137
4058.995,347.137
4057.995,347.138
4056.995,347.137
4055.995,347.137
4054.995,347.237
4053.994,347.139
4052.994,347.137
4051.994,347.137
4050.994,347.137
4049.994,347.137
4048.994,347.137
4047.994,347.137
4046.993,347.138
4045.993,347.137
4044.993,347.138
4043.993,347.138
4042.993,347.138
4041.993,347.138
4040.992,347.138
4039.992,347.138
4038.992,347.139
4037.992,347.138
4036.992,347.139
4035.992,347.139
4034.992,347.139
4033.991,347.138
4032.991,347.139
4031.991,347.138
4030.991,347.139
4029.991,347.139
4028.991,347.138
4027.99,347.139
4026.99,347.139
4025.99,347.139
4024.99,347.139
4023.99,347.139
4022.99,347.138
4021.99,347.139
4020.989,347.138
4019.989,347.139
4018.989,347.139
4017.989,347.138
4016.989,347.138
4015.989,347.138
4014.988,347.138
4013.988,347.139
4012.988,347.138
4011.988,347.138
4010.988,347.138
4009.988,347.139
4008.988,347.138
4007.987,347.138
4006.987,347.139
4005.987,347.138
4004.987,347.138
4003.987,347.138
4002.987,347.139
4001.986,347.138
4000.986,347.138
3999.986,347.138
3998.986,347.139
3997.986,347.138
3996.986,347.138
3995.986,347.139
3994.985,347.138
3993.985,347.138
3992.985,347.139
3991.985,347.139
3990.985,347.138
3989.985,347.139
3988.984,347.138
3987.984,347.138
3986.984,347.139
3985.984,347.138
3984.984,347.139
3983.984,347.139
3982.984,347.139
3981.983,347.138
3980.983,347.139
3979.983,347.138
3978.983,347.139
3977.983,347.138
3976.983,347.137
3975.982,347.138
3974.982,347.139
3973.982,347.138
3972.982,347.139
3971.982,347.138
3970.982,347.139
3969.982,347.138
3968.981,347.139
3967.981,347.138
3966.981,347.139
3965.981,347.138
3964.981,347.138
3963.981,347.139
3962.98,347.138
3961.98,347.138
3960.98,347.138
3959.98,347.138
3958.98,347.139
3957.98,347.138
3956.98,347.138
3955.979,347.138
3954.979,347.138
3953.979,347.138
3952.979,347.138
3951.979,347.138
3950.979,347.137
3949.979,347.138
3948.978,347.138
3947.978,347.139
3946.978,347.138
3945.978,347.137
3944.978,347.138
3943.978,347.137
3942.977,347.139
3941.977,347.138
3940.977,347.137
3939.977,347.139
3938.977,347.139
3937.977,347.138
3936.977,347.137
3935.976,347.138
3934.976,347.137
3933.976,347.137
3932.976,347.139
3931.976,347.137
3930.976,347.137
3929.975,347.139
3928.975,347.137
3927.975,347.138
3926.975,347.139
3925.975,347.138
3924.975,347.138
3923.975,347.139
3922.974,347.139
3921.974,347.139
3920.974,347.139
3919.974,347.139
3918.974,347.237
3917.974,347.139
3916.973,347.139
3915.973,347.139
3914.973,347.139
3913.973,347.139
3912.973,347.137
3911.973,347.137
3910.973,347.139
3909.972,347.137
3908.972,347.137
3907.972,347.137
3906.972,347.139
3905.972,347.137
3904.972,347.137
3903.971,347.137
3902.971,347.138
3901.971,347.137
3900.971,347.137
3899.971,347.137
3898.971,347.137
3897.971,347.137
3896.97,347.139
3895.97,347.137
3894.97,347.137
3893.97,347.137
3892.97,347.137
3891.97,347.137
3890.969,347.137
3889.969,347.139
3888.969,347.139
3887.969,347.139
3886.969,347.139
3885.969,347.137
3884.969,347.137
3883.968,347.039
3882.968,347.039
3881.968,347.089
3880.968,347.089
3879.968,347.039
3878.968,347.039
3877.967,347.039
3876.967,347.039
3875.967,347.039
3874.967,347.039
3873.967,347.039
3872.967,347.039
3871.967,347.039
3870.966,347.039
3869.966,347.039
3868.966,347.039
3867.966,347.039
3866.966,347.039
3865.966,347.039
3864.965,347.039
3863.965,347.039
3862.965,347.038
3861.965,347.039
3860.965,347.039
3859.965,347.039
3858.965,347.038
3857.964,347.039
3856.964,347.039
3855.964,347.039
3854.964,347.039
3853.964,347.039
3852.964,347.039
3851.963,347.039
3850.963,347.039
3849.963,347.039
3848.963,347.089
3847.963,347.039
3846.963,347.038
3845.963,347.038
3844.962,347.137
3843.962,347.038
3842.962,347.037
3841.962,347.038
3840.962,347.037
3839.962,347.038
3838.961,347.039
3837.961,347.039
3836.961,347.039
3835.961,347.039
3834.961,347.039
3833.961,347.039
3832.961,347.039
3831.96,347.039
3830.96,347.039
3829.96,347.039
3828.96,347.039
3827.96,347.039
3826.96,347.039
3825.959,347.039
3824.959,347.039
3823.959,347.039
3822.959,347.039
3821.959,347.039
3820.959,347.039
3819.959,347.039
3818.958,347.039
3817.958,347.039
3816.958,347.039
3815.958,347.039
3814.958,347.039
3813.958,347.039
3812.957,347.039
3811.957,347.039
3810.957,347.039
3809.957,347.039
3808.957,347.039
3807.957,347.039
3806.957,347.039
3805.956,347.039
3804.956,347.039
3803.956,347.039
3802.956,347.039
3801.956,347.039
3800.956,347.039
3799.955,347.039
3798.955,347.039
3797.955,347.039
3796.955,347.039
3795.955,347.039
3794.955,347.039
3793.955,347.039
3792.954,347.039
3791.954,347.039
3790.954,347.039
3789.954,347.039
3788.954,347.039
3787.954,347.039
3786.953,347.039
3785.953,347.039
3784.953,347.039
3783.953,347.039
3782.953,347.039
3781.953,347.039
3780.953,347.039
3779.952,347.039
3778.952,347.039
3777.952,347.039
3776.952,347.039
3775.952,347.039
3774.952,347.039
3773.952,347.039
3772.951,347.039
3771.951,347.039
3770.951,347.039
3769.951,347.039
3768.951,347.039
3767.951,347.039
3766.95,347.039
3765.95,347.039
3764.95,347.039
3763.95,347.039
3762.95,347.039
3761.95,347.039
3760.95,347.139
3759.949,347.039
3758.949,347.039
3757.949,347.039
3756.949,347.039
3755.949,347.039
3754.949,347.139
3753.948,347.139
3752.948,347.039
3751.948,347.039
3750.948,347.039
3749.948,347.039
3748.948,347.039
3747.948,347.039
3746.947,347.039
3745.947,347.039
3744.947,347.039
3743.947,347.039
3742.947,347.039
3741.947,347.039
3740.946,347.139
3739.946,347.039
3738.946,347.039
3737.946,347.039
3736.946,347.039
3735.946,347.039
3734.946,347.039
3733.945,347.039
3732.945,347.039
3731.945,347.039
3730.945,347.039
3729.945,347.039
3728.945,347.039
3727.944,347.039
3726.944,347.139
3725.944,347.039
3724.944,347.039
3723.944,347.039
3722.944,347.039
3721.944,347.039
3720.943,347.039
3719.943,347.039
3718.943,347.039
3717.943,347.039
3716.943,347.039
3715.943,347.039
3714.942,347.039
3713.942,347.039
3712.942,347.039
3711.942,347.039
3710.942,347.039
3709.942,347.039
3708.942,347.039
3707.941,347.039
3706.941,347.039
3705.941,347.039
3704.941,347.039
3703.941,347.039
3702.941,347.039
3701.94,347.039
3700.94,347.039
3699.94,347.039
3698.94,347.039
3697.94,347.039
3696.94,347.039
3695.94,347.039
3694.939,347.039
3693.939,347.039
3692.939,347.039
3691.939,347.139
3690.939,347.139
3689.939,346.939
3688.938,346.939
3687.938,346.939
3686.938,346.939
3685.938,346.939
3684.938,346.939
3683.938,346.939
3682.938,346.939
3681.937,346.939
3680.937,346.939
3679.937,346.939
3678.937,347.039
3677.937,346.939
3676.937,347.039
3675.936,346.939
3674.936,346.939
3673.936,346.939
3672.936,346.939
3671.936,346.939
3670.936,346.939
3669.936,346.939
3668.935,346.939
3667.935,346.939
3666.935,346.939
3665.935,346.939
3664.935,346.839
3663.935,346.939
3662.934,346.939
3661.934,346.939
3660.934,346.939
3659.934,346.939
3658.934,346.939
3657.934,346.939
3656.934,346.839
3655.933,346.839
3654.933,346.939
3653.933,346.939
3652.933,346.939
3651.933,346.939
3650.933,346.939
3649.932,346.839
3648.932,346.839
3647.932,346.939
3646.932,346.939
3645.932,346.939
3644.932,346.939
3643.932,346.939
3642.931,346.939
3641.931,346.939
3640.931,346.939
3639.931,346.939
3638.931,346.939
3637.931,346.939
3636.93,346.939
3635.93,346.939
3634.93,346.939
3633.93,346.939
3632.93,346.939
3631.93,346.939
3630.93,346.939
3629.929,346.939
3628.929,346.939
3627.929,346.939
3626.929,346.939
3625.929,346.939
3624.929,346.939
3623.928,346.939
3622.928,346.939
3621.928,346.939
3620.928,346.939
3619.928,346.939
3618.928,346.939
3617.928,346.939
3616.927,346.939
3615.927,346.939
3614.927,346.889
3613.927,346.839
3612.927,346.939
3611.927,346.939
3610.926,346.939
3609.926,346.939
3608.926,346.939
3607.926,346.939
3606.926,346.939
3605.926,346.939
3604.926,346.939
3603.925,346.939
3602.925,346.939
3601.925,346.939
3600.925,346.939
3599.925,346.939
3598.925,346.939
3597.924,346.939
3596.924,346.939
3595.924,346.939
3594.924,346.939
3593.924,346.939
3592.924,346.939
3591.924,346.839
3590.923,346.939
3589.923,346.839
3588.923,346.889
3587.923,346.939
3586.923,346.939
3585.923,346.939
3584.923,346.839
3583.922,346.939
3582.922,346.939
3581.922,346.839
3580.922,346.839
3579.922,346.939
3578.922,346.939
3577.921,346.939
3576.921,346.939
3575.921,346.939
3574.921,346.939
3573.921,346.939
3572.921,346.939
3571.921,346.939
3570.92,346.939
3569.92,346.939
3568.92,346.939
3567.92,346.839
3566.92,346.939
3565.92,346.939
3564.919,346.939
3563.919,346.889
3562.919,346.939
3561.919,346.939
3560.919,346.939
3559.919,346.939
3558.919,346.939
3557.918,346.939
3556.918,346.939
3555.918,346.939
3554.918,346.939
3553.918,346.939
3552.918,346.939
3551.917,346.939
3550.917,346.939
3549.917,346.939
3548.917,346.939
3547.917,346.939
3484.907,346.741
3483.907,346.741
3482.907,346.741
3481.907,346.741
3480.907,346.741
3479.906,346.741
3478.906,346.741
3477.906,346.741
3476.906,346.841
3475.906,346.741
3474.906,346.741
3473.905,346.841
3472.905,346.841
3471.905,346.841
3470.905,346.841
3469.905,346.841
3468.905,346.791
3467.905,346.741
3466.904,346.741
3465.904,346.841
3464.904,346.791
3463.904,346.741
3462.904,346.741
3461.904,346.741
3460.903,346.841
3459.903,346.841
3458.903,346.841
3457.903,346.841
3456.903,346.841
3455.903,346.841
3454.903,346.741
3453.902,346.741
3452.902,346.741
3451.902,346.841
3450.902,346.741
3449.902,346.741
3448.902,346.741
3447.901,346.741
3446.901,346.841
3445.901,346.791
3444.901,346.741
3443.901,346.741
3442.901,346.741
3441.901,346.741
3440.9,346.741
3439.9,346.741
3438.9,346.741
3437.9,346.841
3436.9,346.741
3435.9,346.841
3434.899,346.841
3433.899,346.841
3432.899,346.791
3431.899,346.841
3430.899,346.741
3429.899,346.841
3428.899,346.841
3427.898,346.741
3426.898,346.741
3425.898,346.741
3424.898,346.741
3423.898,346.741
3422.898,346.741
3421.897,346.741
3420.897,346.841
3419.897,346.841
3418.897,346.841
3417.897,346.841
3416.897,346.741
3415.897,346.741
3414.896,346.741
3413.896,346.741
3412.896,346.741
3411.896,346.741
3410.896,346.741
3409.896,346.741
3408.895,346.741
3407.895,346.741
3406.895,346.741
3405.895,346.641
3404.895,346.741
3403.895,346.841
3402.895,346.641
3401.894,346.641
3400.894,346.641
3399.894,346.641
3398.894,346.651
3397.894,346.661
3396.894,346.666
3395.894,346.671
3394.893,346.681
3393.893,346.681
3392.893,346.691
3391.893,346.701
3390.893,346.701
3389.893,346.711
3388.892,346.721
3387.892,346.721
3386.892,346.731
3385.892,346.741
3384.892,346.741
3383.892,346.741
3382.892,346.741
3381.891,346.741
3380.891,346.741
3379.891,346.741
3378.891,346.441
3377.891,346.641
3376.891,346.841
3375.89,346.641
3374.89,346.641
3373.89,346.641
3372.89,346.641
3371.89,346.641
3370.89,346.641
3369.89,346.641
3368.889,346.641
3367.889,346.641
3366.889,346.641
3365.889,346.651
3364.889,346.651
3363.889,346.651
3362.888,346.661
3361.888,346.661
3360.888,346.661
3359.888,346.671
3358.888,346.671
3357.888,346.676
3356.888,346.681
3355.887,346.681
3354.887,346.691
3353.887,346.691
3352.887,346.691
3351.887,346.701
3350.887,346.701
3349.886,346.711
3348.886,346.711
3347.886,346.711
3346.886,346.721
3345.886,346.721
3344.886,346.721
3343.886,346.731
3342.885,346.731
3341.885,346.731
3340.885,346.741
3339.885,346.741
3338.885,346.741
3337.885,346.641
3336.884,346.741
3335.884,346.741
3334.884,346.741
3333.884,346.741
3332.884,346.541
3331.884,346.741
3330.884,346.741
3329.883,346.641
3328.883,346.641
3327.883,346.641
3326.883,346.741
3325.883,346.741
3324.883,346.641
3323.882,346.641
3322.882,346.641
3321.882,346.641
3320.882,346.641
3319.882,346.641
3318.882,346.641
3317.882,346.641
3316.881,346.641
3315.881,346.641
3314.881,346.641
3313.881,346.641
3312.881,346.641
3311.881,346.741
3310.88,346.641
3309.88,346.641
3308.88,346.641
3307.88,346.741
3306.88,346.641
3305.88,346.641
3304.88,346.741
3303.879,346.741
3302.879,346.641
3301.879,346.641
3300.879,346.641
3299.879,346.641
3298.879,346.741
3297.878,346.741
3296.878,346.741
3295.878,346.741
3294.878,346.641
3293.878,346.741
3292.878,346.641
3291.878,346.541
3290.877,346.541
3289.877,346.541
3288.877,346.541
3287.877,346.541
3286.877,346.541
3285.877,346.541
3284.876,346.541
3283.876,346.541
3282.876,346.541
3281.876,346.641
3280.876,346.641
3279.876,346.641
3278.876,346.541
3277.875,346.541
3276.875,346.591
3275.875,346.641
3274.875,346.641
3273.875,346.641
3272.875,346.541
3271.874,346.541
3270.874,346.541
3269.874,346.541
3268.874,346.541
3267.874,346.541
3266.874,346.541
3265.874,346.541
3264.873,346.541
3263.873,346.541
3262.873,346.541
3261.873,346.541
3260.873,346.541
3259.873,346.541
3258.872,346.541
3257.872,346.541
3256.872,346.541
3255.872,346.641
3254.872,346.641
3253.872,346.641
3252.872,346.641
3251.871,346.641
3250.871,346.641
3249.871,346.641
3248.871,346.641
3247.871,346.641
3246.871,346.641
3245.87,346.641
3244.87,346.641
3243.87,346.641
3242.87,346.641
3241.87,346.641
3240.87,346.641
3239.87,346.641
3238.869,346.641
3237.869,346.641
3236.869,346.641
3235.869,346.641
3234.869,346.641
3233.869,346.641
3232.868,346.741
3231.868,346.741
3230.868,346.741
3229.868,346.741
3228.868,346.741
3227.868,346.641
3226.868,346.741
3225.867,346.741
3224.867,346.741
3223.867,346.741
3222.867,346.741
3221.867,346.741
3220.867,346.741
3219.867,346.741
3218.866,346.741
3217.866,346.691
3216.866,346.741
3215.866,346.741
3214.866,346.741
3213.866,346.741
3212.865,346.741
3211.865,346.741
3210.865,346.741
3209.865,346.741
3208.865,346.741
3207.865,346.741
3206.865,346.741
3205.864,346.741
3200.864,346.741
3199.863,346.741
3198.863,346.641
3197.863,346.741
3196.863,346.741
3195.863,346.741
3194.863,346.741
3193.863,346.741
3192.862,346.741
3191.862,346.741
3190.862,346.741
3189.862,346.741
3188.862,346.741
3187.862,346.741
3186.861,346.741
3185.861,346.741
3184.861,346.741
3183.861,346.741
3182.861,346.741
3181.861,346.741
3180.861,346.741
3179.86,346.741
